nom_dept,code_insee_com,nom_com,polluant,annee,mois,conc_moyenne,conc_min,conc_max,nb_mesures
HAUTES-PYRENEES,65440,TARBES,NO2,2024,8,6.42,2.3,10.8,31
HAUTES-PYRENEES,65286,LOURDES,NO2,2024,9,5.28,2.7,9.5,30
HAUTES-PYRENEES,65440,TARBES,NO2,2024,9,7.03,3.8,14.6,30
HAUTES-PYRENEES,65286,LOURDES,NO2,2024,10,6.99,1.7,15.6,31
HAUTES-PYRENEES,65440,TARBES,NO2,2024,10,9.67,5.2,21.0,31
HAUTES-PYRENEES,65286,LOURDES,NO2,2024,11,14.12,0.9,28.7,21
HAUTES-PYRENEES,65440,TARBES,NO2,2024,11,15.16,4.5,30.3,30
HAUTES-PYRENEES,65286,LOURDES,NO2,2024,12,15.07,2.2,35.7,31
HAUTES-PYRENEES,65440,TARBES,NO2,2024,12,17.74,2.4,40.3,58
HAUTES-PYRENEES,65286,LOURDES,NO2,2025,1,15.97,2.8,38.0,31
HAUTES-PYRENEES,65440,TARBES,NO2,2025,1,22.58,4.8,42.5,62
HAUTES-PYRENEES,65286,LOURDES,NO2,2025,2,15.18,4.0,28.1,28
HAUTES-PYRENEES,65440,TARBES,NO2,2025,2,19.6,5.0,35.2,56
HAUTES-PYRENEES,65286,LOURDES,NO2,2025,3,8.64,2.8,18.1,31
HAUTES-PYRENEES,65440,TARBES,NO2,2025,3,14.64,3.4,28.1,59
HAUTES-PYRENEES,65286,LOURDES,NO2,2025,4,5.94,2.9,11.9,30
HAUTES-PYRENEES,65440,TARBES,NO2,2025,4,10.87,2.9,25.9,58
HAUTES-PYRENEES,65286,LOURDES,NO2,2025,5,4.5,2.9,7.1,31
HAUTES-PYRENEES,65440,TARBES,NO2,2025,5,8.65,3.8,16.9,62
HAUTES-PYRENEES,65286,LOURDES,NO2,2025,6,4.9,2.7,9.4,30
HAUTES-PYRENEES,65440,TARBES,NO2,2025,6,11.53,3.2,22.2,60
HAUTES-PYRENEES,65286,LOURDES,NO2,2025,7,4.55,2.1,10.1,31
HAUTES-PYRENEES,65440,TARBES,NO2,2025,7,9.62,2.6,23.8,62
HAUTES-PYRENEES,65286,LOURDES,NO2,2025,8,5.39,2.7,9.5,31
HAUTES-PYRENEES,65440,TARBES,NO2,2025,8,11.27,3.2,23.6,57
HAUTES-PYRENEES,65286,LOURDES,NO2,2025,9,6.34,2.3,11.6,29
HAUTES-PYRENEES,65440,TARBES,NO2,2025,9,12.85,3.5,25.5,60
HAUTES-PYRENEES,65159,ESCALA,NO2,2025,10,4.1,4.1,4.1,1
HAUTES-PYRENEES,65286,LOURDES,NO2,2025,10,8.31,1.5,16.6,31
HAUTES-PYRENEES,65440,TARBES,NO2,2025,10,14.35,2.8,30.6,60
HAUTES-PYRENEES,65159,ESCALA,NO2,2025,11,5.04,1.6,9.2,30
HAUTES-PYRENEES,65286,LOURDES,NO2,2025,11,11.16,3.9,32.2,30
HAUTES-PYRENEES,65440,TARBES,NO2,2025,11,18.13,4.8,38.9,60
HAUTES-PYRENEES,65159,ESCALA,NO2,2025,12,5.7,3.3,9.4,31
HAUTES-PYRENEES,65286,LOURDES,NO2,2025,12,17.3,8.3,28.4,31
HAUTES-PYRENEES,65440,TARBES,NO2,2025,12,22.3,8.3,37.6,58
HAUTES-PYRENEES,65159,ESCALA,NO2,2026,1,7.0,5.8,8.4,3
HAUTES-PYRENEES,65286,LOURDES,NO2,2026,1,17.5,10.6,26.3,3
HAUTES-PYRENEES,65440,TARBES,NO2,2026,1,16.02,8.4,23.2,4
HAUTES-PYRENEES,65286,LOURDES,NOX,2022,8,7.3,4.8,11.4,9
HAUTES-PYRENEES,65440,TARBES,NOX,2022,8,9.58,6.2,15.5,9
HAUTES-PYRENEES,65025,ARGELES-GAZOST,NOX,2022,9,9.41,5.9,13.6,27
HAUTES-PYRENEES,65286,LOURDES,NOX,2022,9,9.47,3.8,21.3,46
HAUTES-PYRENEES,65440,TARBES,NOX,2022,9,12.06,3.8,27.6,30
HAUTES-PYRENEES,65025,ARGELES-GAZOST,NOX,2022,10,13.33,4.8,31.5,93
HAUTES-PYRENEES,65286,LOURDES,NOX,2022,10,15.48,6.8,35.0,89
HAUTES-PYRENEES,65440,TARBES,NOX,2022,10,23.59,8.6,43.1,31
HAUTES-PYRENEES,65025,ARGELES-GAZOST,NOX,2022,11,20.44,4.7,39.6,87
HAUTES-PYRENEES,65286,LOURDES,NOX,2022,11,19.65,4.7,52.5,88
HAUTES-PYRENEES,65440,TARBES,NOX,2022,11,26.49,5.5,81.8,30
HAUTES-PYRENEES,65025,ARGELES-GAZOST,NOX,2022,12,34.15,11.7,77.0,93
HAUTES-PYRENEES,65286,LOURDES,NOX,2022,12,38.37,12.2,81.1,91
HAUTES-PYRENEES,65440,TARBES,NOX,2022,12,46.62,14.2,98.4,31
HAUTES-PYRENEES,65025,ARGELES-GAZOST,NOX,2023,1,28.42,7.1,52.3,93
HAUTES-PYRENEES,65286,LOURDES,NOX,2023,1,26.79,6.3,79.8,89
HAUTES-PYRENEES,65440,TARBES,NOX,2023,1,27.98,5.8,83.7,32
HAUTES-PYRENEES,65025,ARGELES-GAZOST,NOX,2023,2,32.27,10.9,51.3,84
HAUTES-PYRENEES,65286,LOURDES,NOX,2023,2,34.71,8.2,67.4,80
HAUTES-PYRENEES,65440,TARBES,NOX,2023,2,38.65,5.3,86.0,28
HAUTES-PYRENEES,65025,ARGELES-GAZOST,NOX,2023,3,16.76,7.6,33.7,93
HAUTES-PYRENEES,65286,LOURDES,NOX,2023,3,13.34,4.1,31.4,91
HAUTES-PYRENEES,65440,TARBES,NOX,2023,3,17.07,1.8,37.9,31
HAUTES-PYRENEES,65025,ARGELES-GAZOST,NOX,2023,4,13.46,8.9,18.6,90
HAUTES-PYRENEES,65286,LOURDES,NOX,2023,4,9.92,3.5,18.0,86
HAUTES-PYRENEES,65440,TARBES,NOX,2023,4,9.29,1.8,22.7,30
HAUTES-PYRENEES,65025,ARGELES-GAZOST,NOX,2023,5,12.79,8.4,18.5,93
HAUTES-PYRENEES,65286,LOURDES,NOX,2023,5,6.29,3.0,11.8,89
HAUTES-PYRENEES,65440,TARBES,NOX,2023,5,5.53,2.2,12.5,31
HAUTES-PYRENEES,65025,ARGELES-GAZOST,NOX,2023,6,10.22,4.3,16.7,90
HAUTES-PYRENEES,65286,LOURDES,NOX,2023,6,6.19,3.3,10.3,88
HAUTES-PYRENEES,65440,TARBES,NOX,2023,6,6.58,3.1,10.7,30
HAUTES-PYRENEES,65025,ARGELES-GAZOST,NOX,2023,7,6.08,4.0,9.9,57
HAUTES-PYRENEES,65286,LOURDES,NOX,2023,7,5.78,3.4,9.0,66
HAUTES-PYRENEES,65440,TARBES,NOX,2023,7,6.07,2.1,10.3,31
HAUTES-PYRENEES,65286,LOURDES,NOX,2023,8,5.58,2.5,10.2,60
HAUTES-PYRENEES,65440,TARBES,NOX,2023,8,5.32,1.8,12.1,28
HAUTES-PYRENEES,65286,LOURDES,NOX,2023,9,9.46,4.0,16.5,32
HAUTES-PYRENEES,65440,TARBES,NOX,2023,9,13.16,6.3,22.4,35
HAUTES-PYRENEES,65286,LOURDES,NOX,2023,10,11.23,3.1,23.0,35
HAUTES-PYRENEES,65440,TARBES,NOX,2023,10,16.54,4.1,31.4,28
HAUTES-PYRENEES,65286,LOURDES,NOX,2023,11,16.47,3.9,43.8,30
HAUTES-PYRENEES,65440,TARBES,NOX,2023,11,20.76,7.7,44.8,22
HAUTES-PYRENEES,65286,LOURDES,NOX,2023,12,34.59,4.7,94.3,31
HAUTES-PYRENEES,65440,TARBES,NOX,2023,12,35.18,5.8,95.7,31
HAUTES-PYRENEES,65286,LOURDES,NOX,2024,1,34.04,3.2,65.6,31
HAUTES-PYRENEES,65440,TARBES,NOX,2024,1,43.03,5.8,87.9,31
HAUTES-PYRENEES,65286,LOURDES,NOX,2024,2,18.98,5.5,39.8,32
HAUTES-PYRENEES,65440,TARBES,NOX,2024,2,21.66,5.5,45.1,35
HAUTES-PYRENEES,65286,LOURDES,NOX,2024,3,9.17,1.8,30.0,32
HAUTES-PYRENEES,65440,TARBES,NOX,2024,3,14.7,3.8,31.2,31
HAUTES-PYRENEES,65286,LOURDES,NOX,2024,4,7.24,2.2,20.2,30
HAUTES-PYRENEES,65440,TARBES,NOX,2024,4,10.14,4.2,22.1,30
HAUTES-PYRENEES,65286,LOURDES,NOX,2024,5,4.87,2.6,12.2,31
HAUTES-PYRENEES,65440,TARBES,NOX,2024,5,5.67,1.2,13.7,29
HAUTES-PYRENEES,65286,LOURDES,NOX,2024,6,4.05,2.0,8.3,30
HAUTES-PYRENEES,65440,TARBES,NOX,2024,6,6.21,3.4,10.5,30
HAUTES-PYRENEES,65286,LOURDES,NOX,2024,7,4.76,1.4,11.5,32
HAUTES-PYRENEES,65440,TARBES,NOX,2024,7,8.39,2.7,15.1,35
HAUTES-PYRENEES,65286,LOURDES,NOX,2024,8,5.2,2.3,8.9,31
HAUTES-PYRENEES,65440,TARBES,NOX,2024,8,8.6,3.6,17.5,31
HAUTES-PYRENEES,65286,LOURDES,NOX,2024,9,6.73,2.9,16.2,30
HAUTES-PYRENEES,65440,TARBES,NOX,2024,9,9.96,5.2,22.8,30
HAUTES-PYRENEES,65286,LOURDES,NOX,2024,10,10.92,1.9,28.0,31
HAUTES-PYRENEES,65440,TARBES,NOX,2024,10,16.42,6.4,35.4,31
HAUTES-PYRENEES,65286,LOURDES,NOX,2024,11,26.49,1.6,65.6,21
HAUTES-PYRENEES,65440,TARBES,NOX,2024,11,33.54,5.8,79.9,30
HAUTES-PYRENEES,65286,LOURDES,NOX,2024,12,31.11,3.2,99.5,31
HAUTES-PYRENEES,65440,TARBES,NOX,2024,12,44.63,3.5,133.9,58
HAUTES-PYRENEES,65286,LOURDES,NOX,2025,1,28.62,4.2,69.4,31
HAUTES-PYRENEES,65440,TARBES,NOX,2025,1,49.84,6.3,136.3,62
HAUTES-PYRENEES,65286,LOURDES,NOX,2025,2,25.07,5.5,50.8,28
HAUTES-PYRENEES,65440,TARBES,NOX,2025,2,37.48,6.6,81.6,56
HAUTES-PYRENEES,65286,LOURDES,NOX,2025,3,12.5,4.1,30.9,31
HAUTES-PYRENEES,65440,TARBES,NOX,2025,3,26.57,5.6,63.4,59
HAUTES-PYRENEES,65286,LOURDES,NOX,2025,4,8.65,4.3,17.4,30
HAUTES-PYRENEES,65440,TARBES,NOX,2025,4,19.77,5.4,63.1,58
HAUTES-PYRENEES,65286,LOURDES,NOX,2025,5,6.44,4.2,10.1,31
HAUTES-PYRENEES,65440,TARBES,NOX,2025,5,15.24,6.4,31.5,62
HAUTES-PYRENEES,65286,LOURDES,NOX,2025,6,7.18,4.4,12.3,30
HAUTES-PYRENEES,65440,TARBES,NOX,2025,6,19.22,6.8,38.8,60
HAUTES-PYRENEES,65286,LOURDES,NOX,2025,7,6.97,4.2,12.4,31
HAUTES-PYRENEES,65440,TARBES,NOX,2025,7,16.14,5.8,34.7,62
HAUTES-PYRENEES,65286,LOURDES,NOX,2025,8,7.89,5.1,12.2,31
HAUTES-PYRENEES,65440,TARBES,NOX,2025,8,17.28,6.5,32.9,57
HAUTES-PYRENEES,65286,LOURDES,NOX,2025,9,9.43,3.8,19.9,29
HAUTES-PYRENEES,65440,TARBES,NOX,2025,9,23.4,6.2,48.4,60
HAUTES-PYRENEES,65159,ESCALA,NOX,2025,10,5.1,5.1,5.1,1
HAUTES-PYRENEES,65286,LOURDES,NOX,2025,10,13.11,1.7,28.5,31
HAUTES-PYRENEES,65440,TARBES,NOX,2025,10,26.26,5.4,74.2,60
HAUTES-PYRENEES,65159,ESCALA,NOX,2025,11,6.42,2.5,11.7,30
HAUTES-PYRENEES,65286,LOURDES,NOX,2025,11,17.46,4.8,67.2,30
HAUTES-PYRENEES,65440,TARBES,NOX,2025,11,36.27,7.7,109.3,60
HAUTES-PYRENEES,65159,ESCALA,NOX,2025,12,7.38,4.4,12.1,31
HAUTES-PYRENEES,65286,LOURDES,NOX,2025,12,33.61,10.6,71.1,31
HAUTES-PYRENEES,65440,TARBES,NOX,2025,12,55.17,12.5,122.7,58
HAUTES-PYRENEES,65159,ESCALA,NOX,2026,1,8.73,7.8,10.5,3
HAUTES-PYRENEES,65286,LOURDES,NOX,2026,1,27.77,13.8,44.7,3
HAUTES-PYRENEES,65440,TARBES,NOX,2026,1,34.6,12.6,51.4,4
HAUTES-PYRENEES,65286,LOURDES,O3,2022,8,69.44,42.0,97.8,9
HAUTES-PYRENEES,65440,TARBES,O3,2022,8,66.7,42.5,79.6,9
HAUTES-PYRENEES,65025,ARGELES-GAZOST,O3,2022,9,48.9,37.6,59.0,36
HAUTES-PYRENEES,65286,LOURDES,O3,2022,9,62.5,49.0,82.4,48
HAUTES-PYRENEES,65440,TARBES,O3,2022,9,62.42,44.9,81.7,48
HAUTES-PYRENEES,65025,ARGELES-GAZOST,O3,2022,10,43.54,20.7,64.0,124
HAUTES-PYRENEES,65286,LOURDES,O3,2022,10,46.92,29.3,67.5,89
HAUTES-PYRENEES,65440,TARBES,O3,2022,10,38.3,23.1,68.0,91
HAUTES-PYRENEES,65025,ARGELES-GAZOST,O3,2022,11,34.2,14.2,62.3,120
HAUTES-PYRENEES,65286,LOURDES,O3,2022,11,40.67,15.8,71.7,88
HAUTES-PYRENEES,65440,TARBES,O3,2022,11,37.38,6.8,63.2,88
HAUTES-PYRENEES,65025,ARGELES-GAZOST,O3,2022,12,22.49,7.1,54.8,124
HAUTES-PYRENEES,65286,LOURDES,O3,2022,12,19.75,3.8,41.0,91
HAUTES-PYRENEES,65440,TARBES,O3,2022,12,17.79,3.1,33.3,74
HAUTES-PYRENEES,65025,ARGELES-GAZOST,O3,2023,1,35.9,17.0,69.1,124
HAUTES-PYRENEES,65286,LOURDES,O3,2023,1,41.34,14.4,78.3,87
HAUTES-PYRENEES,65440,TARBES,O3,2023,1,40.54,16.6,78.9,89
HAUTES-PYRENEES,65025,ARGELES-GAZOST,O3,2023,2,42.49,25.7,59.6,112
HAUTES-PYRENEES,65286,LOURDES,O3,2023,2,42.9,21.0,69.0,82
HAUTES-PYRENEES,65440,TARBES,O3,2023,2,40.3,25.9,65.7,82
HAUTES-PYRENEES,65025,ARGELES-GAZOST,O3,2023,3,56.11,24.2,85.0,124
HAUTES-PYRENEES,65286,LOURDES,O3,2023,3,62.34,32.4,86.5,89
HAUTES-PYRENEES,65440,TARBES,O3,2023,3,58.03,33.6,86.6,89
HAUTES-PYRENEES,65025,ARGELES-GAZOST,O3,2023,4,54.21,24.9,80.9,120
HAUTES-PYRENEES,65286,LOURDES,O3,2023,4,64.08,34.8,90.9,86
HAUTES-PYRENEES,65440,TARBES,O3,2023,4,64.81,34.9,87.2,88
HAUTES-PYRENEES,65025,ARGELES-GAZOST,O3,2023,5,52.12,31.5,74.8,124
HAUTES-PYRENEES,65286,LOURDES,O3,2023,5,67.5,49.3,89.3,91
HAUTES-PYRENEES,65440,TARBES,O3,2023,5,71.8,54.9,94.2,89
HAUTES-PYRENEES,65025,ARGELES-GAZOST,O3,2023,6,56.27,26.9,76.6,120
HAUTES-PYRENEES,65286,LOURDES,O3,2023,6,65.3,36.3,82.7,83
HAUTES-PYRENEES,65440,TARBES,O3,2023,6,68.05,50.4,87.5,88
HAUTES-PYRENEES,65025,ARGELES-GAZOST,O3,2023,7,49.58,32.9,65.8,124
HAUTES-PYRENEES,65286,LOURDES,O3,2023,7,51.65,34.9,80.5,88
HAUTES-PYRENEES,65440,TARBES,O3,2023,7,56.47,43.1,75.0,91
HAUTES-PYRENEES,65025,ARGELES-GAZOST,O3,2023,8,49.61,28.7,68.4,86
HAUTES-PYRENEES,65286,LOURDES,O3,2023,8,54.88,27.3,71.5,61
HAUTES-PYRENEES,65440,TARBES,O3,2023,8,59.49,35.5,77.4,62
HAUTES-PYRENEES,65025,ARGELES-GAZOST,O3,2023,9,43.09,18.1,64.0,43
HAUTES-PYRENEES,65286,LOURDES,O3,2023,9,56.0,28.2,75.4,38
HAUTES-PYRENEES,65440,TARBES,O3,2023,9,49.27,41.5,56.4,18
HAUTES-PYRENEES,65025,ARGELES-GAZOST,O3,2023,10,42.29,27.6,53.3,31
HAUTES-PYRENEES,65286,LOURDES,O3,2023,10,55.11,37.1,83.4,31
HAUTES-PYRENEES,65440,TARBES,O3,2023,10,47.46,30.4,75.8,31
HAUTES-PYRENEES,65025,ARGELES-GAZOST,O3,2023,11,30.34,9.5,61.7,30
HAUTES-PYRENEES,65286,LOURDES,O3,2023,11,41.87,15.8,75.6,30
HAUTES-PYRENEES,65440,TARBES,O3,2023,11,42.58,19.5,70.1,30
HAUTES-PYRENEES,65025,ARGELES-GAZOST,O3,2023,12,25.54,10.9,57.3,31
HAUTES-PYRENEES,65286,LOURDES,O3,2023,12,36.16,8.4,73.9,31
HAUTES-PYRENEES,65440,TARBES,O3,2023,12,35.08,8.9,72.8,31
HAUTES-PYRENEES,65025,ARGELES-GAZOST,O3,2024,1,28.27,9.8,53.8,16
HAUTES-PYRENEES,65286,LOURDES,O3,2024,1,32.95,11.4,80.9,31
HAUTES-PYRENEES,65440,TARBES,O3,2024,1,28.39,9.0,71.4,31
HAUTES-PYRENEES,65286,LOURDES,O3,2024,2,52.09,22.6,82.9,32
HAUTES-PYRENEES,65440,TARBES,O3,2024,2,45.3,15.2,73.7,30
HAUTES-PYRENEES,65286,LOURDES,O3,2024,3,67.11,46.4,90.5,30
HAUTES-PYRENEES,65440,TARBES,O3,2024,3,58.38,36.2,81.2,31
HAUTES-PYRENEES,65286,LOURDES,O3,2024,4,71.95,51.3,92.1,30
HAUTES-PYRENEES,65440,TARBES,O3,2024,4,69.48,54.4,93.3,30
HAUTES-PYRENEES,65286,LOURDES,O3,2024,5,67.45,55.3,94.4,31
HAUTES-PYRENEES,65440,TARBES,O3,2024,5,68.74,51.3,89.0,31
HAUTES-PYRENEES,65286,LOURDES,O3,2024,6,64.19,51.3,80.1,30
HAUTES-PYRENEES,65440,TARBES,O3,2024,6,66.97,53.1,88.2,29
HAUTES-PYRENEES,65286,LOURDES,O3,2024,7,63.77,43.9,96.1,30
HAUTES-PYRENEES,65440,TARBES,O3,2024,7,60.13,38.5,87.6,45
HAUTES-PYRENEES,65286,LOURDES,O3,2024,8,60.09,41.3,94.1,31
HAUTES-PYRENEES,65440,TARBES,O3,2024,8,57.1,41.7,84.0,31
HAUTES-PYRENEES,65286,LOURDES,O3,2024,9,55.2,40.7,72.5,30
HAUTES-PYRENEES,65440,TARBES,O3,2024,9,52.13,27.7,73.8,30
HAUTES-PYRENEES,65286,LOURDES,O3,2024,10,45.05,17.7,75.8,31
HAUTES-PYRENEES,65440,TARBES,O3,2024,10,36.94,16.0,62.5,31
HAUTES-PYRENEES,65286,LOURDES,O3,2024,11,34.55,17.5,79.5,21
HAUTES-PYRENEES,65440,TARBES,O3,2024,11,30.15,12.2,68.9,30
HAUTES-PYRENEES,65286,LOURDES,O3,2024,12,40.16,12.2,75.8,31
HAUTES-PYRENEES,65440,TARBES,O3,2024,12,37.01,6.1,77.8,31
HAUTES-PYRENEES,65286,LOURDES,O3,2025,1,46.35,15.3,85.2,31
HAUTES-PYRENEES,65440,TARBES,O3,2025,1,38.97,5.0,75.9,31
HAUTES-PYRENEES,65286,LOURDES,O3,2025,2,45.48,20.6,77.7,28
HAUTES-PYRENEES,65440,TARBES,O3,2025,2,39.65,17.7,74.5,28
HAUTES-PYRENEES,65286,LOURDES,O3,2025,3,61.56,35.1,88.8,25
HAUTES-PYRENEES,65440,TARBES,O3,2025,3,55.92,27.6,81.6,29
HAUTES-PYRENEES,65286,LOURDES,O3,2025,4,67.8,49.1,87.5,30
HAUTES-PYRENEES,65440,TARBES,O3,2025,4,63.07,31.7,86.5,28
HAUTES-PYRENEES,65286,LOURDES,O3,2025,5,72.04,54.5,99.2,31
HAUTES-PYRENEES,65440,TARBES,O3,2025,5,70.8,45.6,100.9,31
HAUTES-PYRENEES,65286,LOURDES,O3,2025,6,68.92,31.2,100.0,30
HAUTES-PYRENEES,65440,TARBES,O3,2025,6,70.4,28.1,108.5,30
HAUTES-PYRENEES,65286,LOURDES,O3,2025,7,68.88,48.0,95.1,31
HAUTES-PYRENEES,65440,TARBES,O3,2025,7,71.47,53.0,99.2,31
HAUTES-PYRENEES,65286,LOURDES,O3,2025,8,74.66,39.6,113.1,31
HAUTES-PYRENEES,65440,TARBES,O3,2025,8,72.72,47.8,102.7,26
HAUTES-PYRENEES,65286,LOURDES,O3,2025,9,53.65,24.8,98.0,29
HAUTES-PYRENEES,65440,TARBES,O3,2025,9,49.7,20.8,68.8,30
HAUTES-PYRENEES,65286,LOURDES,O3,2025,10,48.41,26.4,86.8,31
HAUTES-PYRENEES,65440,TARBES,O3,2025,10,45.25,25.0,73.5,31
HAUTES-PYRENEES,65286,LOURDES,O3,2025,11,45.83,13.2,64.1,30
HAUTES-PYRENEES,65440,TARBES,O3,2025,11,41.48,16.3,64.8,30
HAUTES-PYRENEES,65286,LOURDES,O3,2025,12,26.7,9.2,62.3,31
HAUTES-PYRENEES,65440,TARBES,O3,2025,12,23.33,9.3,51.4,31
HAUTES-PYRENEES,65286,LOURDES,O3,2026,1,17.27,9.4,21.9,3
HAUTES-PYRENEES,65440,TARBES,O3,2026,1,17.93,7.3,28.1,3
HAUTES-PYRENEES,65286,LOURDES,PM10,2022,8,9.31,4.1,16.1,9
HAUTES-PYRENEES,65440,TARBES,PM10,2022,8,10.73,5.3,15.9,9
HAUTES-PYRENEES,65286,LOURDES,PM10,2022,9,9.82,5.5,23.7,21
HAUTES-PYRENEES,65440,TARBES,PM10,2022,9,11.01,6.1,22.7,22
HAUTES-PYRENEES,65286,LOURDES,PM10,2022,10,19.45,18.7,20.2,2
HAUTES-PYRENEES,65440,TARBES,PM10,2022,10,12.1,12.1,12.1,1
HAUTES-PYRENEES,65286,LOURDES,PM10,2022,11,8.7,8.7,8.7,1
HAUTES-PYRENEES,65440,TARBES,PM10,2022,11,6.5,6.5,6.5,1
HAUTES-PYRENEES,65286,LOURDES,PM10,2022,12,14.8,14.8,14.8,1
HAUTES-PYRENEES,65440,TARBES,PM10,2022,12,24.9,24.9,24.9,1
HAUTES-PYRENEES,65286,LOURDES,PM10,2023,1,17.65,16.0,19.3,2
HAUTES-PYRENEES,65440,TARBES,PM10,2023,1,24.8,23.4,26.2,2
HAUTES-PYRENEES,65286,LOURDES,PM10,2023,2,23.1,23.1,23.1,1
HAUTES-PYRENEES,65440,TARBES,PM10,2023,2,45.3,29.1,61.5,2
HAUTES-PYRENEES,65286,LOURDES,PM10,2023,3,9.5,6.2,14.6,3
HAUTES-PYRENEES,65440,TARBES,PM10,2023,3,7.7,7.7,7.7,1
HAUTES-PYRENEES,65286,LOURDES,PM10,2023,4,4.5,4.5,4.5,1
HAUTES-PYRENEES,65440,TARBES,PM10,2023,4,6.9,6.9,6.9,1
HAUTES-PYRENEES,65286,LOURDES,PM10,2023,5,10.95,10.0,11.9,2
HAUTES-PYRENEES,65440,TARBES,PM10,2023,5,8.9,4.9,12.9,2
HAUTES-PYRENEES,65286,LOURDES,PM10,2023,6,8.6,8.6,8.6,1
HAUTES-PYRENEES,65440,TARBES,PM10,2023,6,6.8,6.8,6.8,1
HAUTES-PYRENEES,65286,LOURDES,PM10,2023,7,12.1,12.1,12.1,1
HAUTES-PYRENEES,65440,TARBES,PM10,2023,7,9.65,7.4,11.9,2
HAUTES-PYRENEES,65286,LOURDES,PM10,2023,8,8.43,5.1,13.8,3
HAUTES-PYRENEES,65440,TARBES,PM10,2023,8,5.3,5.3,5.3,2
HAUTES-PYRENEES,65025,ARGELES-GAZOST,PM10,2023,9,16.03,4.6,96.8,31
HAUTES-PYRENEES,65286,LOURDES,PM10,2023,9,15.77,4.5,93.1,33
HAUTES-PYRENEES,65440,TARBES,PM10,2023,9,10.71,3.5,44.3,33
HAUTES-PYRENEES,65025,ARGELES-GAZOST,PM10,2023,10,9.52,2.8,22.5,29
HAUTES-PYRENEES,65286,LOURDES,PM10,2023,10,10.88,3.5,24.8,34
HAUTES-PYRENEES,65440,TARBES,PM10,2023,10,10.7,3.6,23.1,32
HAUTES-PYRENEES,65025,ARGELES-GAZOST,PM10,2023,11,11.45,2.9,25.2,30
HAUTES-PYRENEES,65286,LOURDES,PM10,2023,11,10.48,2.8,19.8,27
HAUTES-PYRENEES,65440,TARBES,PM10,2023,11,10.04,3.5,29.7,30
HAUTES-PYRENEES,65025,ARGELES-GAZOST,PM10,2023,12,16.66,4.1,42.4,31
HAUTES-PYRENEES,65286,LOURDES,PM10,2023,12,15.58,1.7,45.1,31
HAUTES-PYRENEES,65440,TARBES,PM10,2023,12,18.15,2.6,42.5,31
HAUTES-PYRENEES,65025,ARGELES-GAZOST,PM10,2024,1,17.78,2.2,36.4,31
HAUTES-PYRENEES,65286,LOURDES,PM10,2024,1,17.56,2.4,39.9,31
HAUTES-PYRENEES,65440,TARBES,PM10,2024,1,23.32,3.3,49.8,31
HAUTES-PYRENEES,65025,ARGELES-GAZOST,PM10,2024,2,15.5,4.8,59.2,29
HAUTES-PYRENEES,65286,LOURDES,PM10,2024,2,11.62,2.9,41.1,29
HAUTES-PYRENEES,65440,TARBES,PM10,2024,2,12.5,3.6,41.1,33
HAUTES-PYRENEES,65286,LOURDES,PM10,2024,3,9.03,2.1,37.3,31
HAUTES-PYRENEES,65440,TARBES,PM10,2024,3,10.88,3.1,33.7,31
HAUTES-PYRENEES,65286,LOURDES,PM10,2024,4,11.44,2.6,61.1,30
HAUTES-PYRENEES,65440,TARBES,PM10,2024,4,10.96,3.3,62.1,30
HAUTES-PYRENEES,65286,LOURDES,PM10,2024,5,6.74,3.9,11.9,31
HAUTES-PYRENEES,65440,TARBES,PM10,2024,5,6.55,3.6,11.8,31
HAUTES-PYRENEES,65286,LOURDES,PM10,2024,6,9.91,2.9,24.5,30
HAUTES-PYRENEES,65440,TARBES,PM10,2024,6,10.38,3.8,23.3,29
HAUTES-PYRENEES,65286,LOURDES,PM10,2024,7,10.47,5.0,18.9,26
HAUTES-PYRENEES,65440,TARBES,PM10,2024,7,14.39,5.4,50.2,31
HAUTES-PYRENEES,65286,LOURDES,PM10,2024,8,12.19,3.6,22.2,31
HAUTES-PYRENEES,65440,TARBES,PM10,2024,8,15.04,7.6,24.9,22
HAUTES-PYRENEES,65286,LOURDES,PM10,2024,9,7.77,2.6,15.6,29
HAUTES-PYRENEES,65440,TARBES,PM10,2024,9,7.22,3.5,13.7,30
HAUTES-PYRENEES,65286,LOURDES,PM10,2024,10,10.31,2.0,47.9,30
HAUTES-PYRENEES,65440,TARBES,PM10,2024,10,8.43,3.3,29.1,30
HAUTES-PYRENEES,65286,LOURDES,PM10,2024,11,20.32,3.1,36.1,21
HAUTES-PYRENEES,65440,TARBES,PM10,2024,11,21.06,3.0,42.6,31
HAUTES-PYRENEES,65286,LOURDES,PM10,2024,12,16.51,3.1,41.2,31
HAUTES-PYRENEES,65440,TARBES,PM10,2024,12,21.33,4.4,61.5,31
HAUTES-PYRENEES,65286,LOURDES,PM10,2025,1,14.63,2.8,36.6,31
HAUTES-PYRENEES,65440,TARBES,PM10,2025,1,21.86,4.0,54.1,31
HAUTES-PYRENEES,65286,LOURDES,PM10,2025,2,14.65,5.6,27.0,28
HAUTES-PYRENEES,65440,TARBES,PM10,2025,2,18.56,8.0,32.8,28
HAUTES-PYRENEES,65286,LOURDES,PM10,2025,3,11.52,1.8,29.1,31
HAUTES-PYRENEES,65440,TARBES,PM10,2025,3,15.1,3.2,28.8,29
HAUTES-PYRENEES,65286,LOURDES,PM10,2025,4,9.64,2.8,23.1,30
